Streaming output truncated to the last 5000 lines.
epoch 1 iter 366: train loss 12.85358, lr 7.516160e-05:   5% 367/7827 [03:00<1:01:27,  2.02it/s]
epoch 1 iter 963: train loss 2.44832, lr 1.974272e-04:  12% 963/7827 [07:56<57:03,  2.00it/s]
epoch 1 iter 963: train loss 2.44832, lr 1.974272e-04:  12% 964/7827 [07:56<56:51,  2.01it/s]
epoch 1 iter 964: train loss 1.37779, lr 1.976320e-04:  12% 964/7827 [07:56<56:51,  2.01it/s]
epoch 1 iter 964: train loss 1.37779, lr 1.976320e-04:  12% 965/7827 [07:56<56:45,  2.02it/s]
epoch 1 iter 965: train loss 1.75811, lr 1.978368e-04:  12% 965/7827 [07:57<56:45,  2.02it/s]
epoch 1 iter 965: train loss 1.75811, lr 1.978368e-04:  12% 966/7827 [07:57<56:30,  2.02it/s]
epoch 1 iter 966: train loss 1.96968, lr 1.980416e-04:  12% 966/7827 [07:57<56:30,  2.02it/s]
epoch 1 iter 966: train loss 1.96968, lr 1.980416e-04:  12% 967/7827 [07:57<56:22,  2.03it/s]
epoch 1 iter 967: train loss 1.63818, lr 1.982464e-04:  12% 967/7827 [07:58<56:22,  2.03it/s]
epoch 1 iter 967: train loss 1.63818, lr 1.982464e-04:  12% 968/7827 [07:58<56:06,  2.04it/s]
epoch 1 iter 968: train loss 2.11701, lr 1.984512e-04:  12% 968/7827 [07:58<56:06,  2.04it/s]
epoch 1 iter 968: train loss 2.11701, lr 1.984512e-04:  12% 969/7827 [07:58<56:08,  2.04it/s]
epoch 1 iter 969: train loss 1.94975, lr 1.986560e-04:  12% 969/7827 [07:59<56:08,  2.04it/s]
epoch 1 iter 969: train loss 1.94975, lr 1.986560e-04:  12% 970/7827 [07:59<56:06,  2.04it/s]
epoch 1 iter 970: train loss 2.53856, lr 1.988608e-04:  12% 970/7827 [07:59<56:06,  2.04it/s]
epoch 1 iter 970: train loss 2.53856, lr 1.988608e-04:  12% 971/7827 [07:59<56:22,  2.03it/s]
epoch 1 iter 971: train loss 1.79457, lr 1.990656e-04:  12% 971/7827 [08:00<56:22,  2.03it/s]
epoch 1 iter 971: train loss 1.79457, lr 1.990656e-04:  12% 972/7827 [08:00<56:13,  2.03it/s]
epoch 1 iter 972: train loss 1.84359, lr 1.992704e-04:  12% 972/7827 [08:00<56:13,  2.03it/s]
epoch 1 iter 972: train loss 1.84359, lr 1.992704e-04:  12% 973/7827 [08:00<56:10,  2.03it/s]
epoch 1 iter 973: train loss 1.70033, lr 1.994752e-04:  12% 973/7827 [08:01<56:10,  2.03it/s]
epoch 1 iter 973: train loss 1.70033, lr 1.994752e-04:  12% 974/7827 [08:01<56:02,  2.04it/s]
epoch 1 iter 974: train loss 2.00374, lr 1.996800e-04:  12% 974/7827 [08:01<56:02,  2.04it/s]
epoch 1 iter 974: train loss 2.00374, lr 1.996800e-04:  12% 975/7827 [08:01<56:10,  2.03it/s]
epoch 1 iter 975: train loss 2.01592, lr 1.998848e-04:  12% 975/7827 [08:02<56:10,  2.03it/s]
epoch 1 iter 975: train loss 2.01592, lr 1.998848e-04:  12% 976/7827 [08:02<56:03,  2.04it/s]
epoch 1 iter 976: train loss 1.61617, lr 2.000000e-04:  12% 976/7827 [08:02<56:03,  2.04it/s]
epoch 1 iter 976: train loss 1.61617, lr 2.000000e-04:  12% 977/7827 [08:02<55:56,  2.04it/s]
epoch 1 iter 977: train loss 2.16308, lr 2.000000e-04:  12% 977/7827 [08:03<55:56,  2.04it/s]
epoch 1 iter 977: train loss 2.16308, lr 2.000000e-04:  12% 978/7827 [08:03<55:55,  2.04it/s]
epoch 1 iter 978: train loss 2.33927, lr 2.000000e-04:  12% 978/7827 [08:03<55:55,  2.04it/s]
epoch 1 iter 978: train loss 2.33927, lr 2.000000e-04:  13% 979/7827 [08:03<56:07,  2.03it/s]
epoch 1 iter 979: train loss 1.97356, lr 2.000000e-04:  13% 979/7827 [08:04<56:07,  2.03it/s]
epoch 1 iter 979: train loss 1.97356, lr 2.000000e-04:  13% 980/7827 [08:04<56:06,  2.03it/s]
epoch 1 iter 980: train loss 1.66861, lr 2.000000e-04:  13% 980/7827 [08:04<56:06,  2.03it/s]
epoch 1 iter 980: train loss 1.66861, lr 2.000000e-04:  13% 981/7827 [08:04<56:45,  2.01it/s]
epoch 1 iter 981: train loss 2.04099, lr 2.000000e-04:  13% 981/7827 [08:05<56:45,  2.01it/s]
epoch 1 iter 981: train loss 2.04099, lr 2.000000e-04:  13% 982/7827 [08:05<56:50,  2.01it/s]
epoch 1 iter 982: train loss 1.73228, lr 2.000000e-04:  13% 982/7827 [08:05<56:50,  2.01it/s]
epoch 1 iter 982: train loss 1.73228, lr 2.000000e-04:  13% 983/7827 [08:05<57:03,  2.00it/s]
epoch 1 iter 983: train loss 1.86714, lr 2.000000e-04:  13% 983/7827 [08:06<57:03,  2.00it/s]
epoch 1 iter 983: train loss 1.86714, lr 2.000000e-04:  13% 984/7827 [08:06<57:17,  1.99it/s]
epoch 1 iter 984: train loss 1.98376, lr 2.000000e-04:  13% 984/7827 [08:06<57:17,  1.99it/s]
epoch 1 iter 984: train loss 1.98376, lr 2.000000e-04:  13% 985/7827 [08:06<57:19,  1.99it/s]
epoch 1 iter 985: train loss 1.81966, lr 2.000000e-04:  13% 985/7827 [08:07<57:19,  1.99it/s]
epoch 1 iter 985: train loss 1.81966, lr 2.000000e-04:  13% 986/7827 [08:07<57:55,  1.97it/s]
epoch 1 iter 986: train loss 2.27254, lr 2.000000e-04:  13% 986/7827 [08:07<57:55,  1.97it/s]
epoch 1 iter 986: train loss 2.27254, lr 2.000000e-04:  13% 987/7827 [08:07<57:59,  1.97it/s]
epoch 1 iter 987: train loss 1.42780, lr 2.000000e-04:  13% 987/7827 [08:08<57:59,  1.97it/s]
epoch 1 iter 987: train loss 1.42780, lr 2.000000e-04:  13% 988/7827 [08:08<57:29,  1.98it/s]
epoch 1 iter 988: train loss 1.42951, lr 2.000000e-04:  13% 988/7827 [08:08<57:29,  1.98it/s]
epoch 1 iter 988: train loss 1.42951, lr 2.000000e-04:  13% 989/7827 [08:08<56:59,  2.00it/s]
epoch 1 iter 989: train loss 2.24262, lr 2.000000e-04:  13% 989/7827 [08:09<56:59,  2.00it/s]
epoch 1 iter 989: train loss 2.24262, lr 2.000000e-04:  13% 990/7827 [08:09<56:42,  2.01it/s]
epoch 1 iter 990: train loss 1.89112, lr 2.000000e-04:  13% 990/7827 [08:09<56:42,  2.01it/s]
epoch 1 iter 990: train loss 1.89112, lr 2.000000e-04:  13% 991/7827 [08:09<56:30,  2.02it/s]
epoch 1 iter 991: train loss 2.37441, lr 2.000000e-04:  13% 991/7827 [08:10<56:30,  2.02it/s]
epoch 1 iter 991: train loss 2.37441, lr 2.000000e-04:  13% 992/7827 [08:10<56:23,  2.02it/s]
epoch 1 iter 992: train loss 2.22293, lr 2.000000e-04:  13% 992/7827 [08:10<56:23,  2.02it/s]
epoch 1 iter 992: train loss 2.22293, lr 2.000000e-04:  13% 993/7827 [08:10<56:35,  2.01it/s]
epoch 1 iter 993: train loss 1.91717, lr 2.000000e-04:  13% 993/7827 [08:11<56:35,  2.01it/s]
epoch 1 iter 993: train loss 1.91717, lr 2.000000e-04:  13% 994/7827 [08:11<56:23,  2.02it/s]
epoch 1 iter 994: train loss 1.75725, lr 2.000000e-04:  13% 994/7827 [08:11<56:23,  2.02it/s]
epoch 1 iter 994: train loss 1.75725, lr 2.000000e-04:  13% 995/7827 [08:11<56:16,  2.02it/s]
epoch 1 iter 995: train loss 1.92620, lr 2.000000e-04:  13% 995/7827 [08:12<56:16,  2.02it/s]
epoch 1 iter 995: train loss 1.92620, lr 2.000000e-04:  13% 996/7827 [08:12<56:03,  2.03it/s]
epoch 1 iter 996: train loss 1.94196, lr 2.000000e-04:  13% 996/7827 [08:12<56:03,  2.03it/s]
epoch 1 iter 996: train loss 1.94196, lr 2.000000e-04:  13% 997/7827 [08:12<56:10,  2.03it/s]
epoch 1 iter 997: train loss 2.44177, lr 2.000000e-04:  13% 997/7827 [08:13<56:10,  2.03it/s]
epoch 1 iter 997: train loss 2.44177, lr 2.000000e-04:  13% 998/7827 [08:13<56:10,  2.03it/s]
epoch 1 iter 998: train loss 1.79516, lr 2.000000e-04:  13% 998/7827 [08:13<56:10,  2.03it/s]
epoch 1 iter 998: train loss 1.79516, lr 2.000000e-04:  13% 999/7827 [08:13<56:09,  2.03it/s]
epoch 1 iter 999: train loss 2.00130, lr 2.000000e-04:  13% 999/7827 [08:14<56:09,  2.03it/s]
epoch 1 iter 999: train loss 2.00130, lr 2.000000e-04:  13% 1000/7827 [08:14<56:06,  2.03it/s]
epoch 1 iter 1000: train loss 1.95361, lr 2.000000e-04:  13% 1000/7827 [08:14<56:06,  2.03it/s]
epoch 1 iter 1000: train loss 1.95361, lr 2.000000e-04:  13% 1001/7827 [08:14<56:06,  2.03it/s]
epoch 1 iter 1001: train loss 2.15592, lr 2.000000e-04:  13% 1001/7827 [08:15<56:06,  2.03it/s]
epoch 1 iter 1001: train loss 2.15592, lr 2.000000e-04:  13% 1002/7827 [08:15<56:02,  2.03it/s]
epoch 1 iter 1002: train loss 2.02330, lr 2.000000e-04:  13% 1002/7827 [08:15<56:02,  2.03it/s]
epoch 1 iter 1002: train loss 2.02330, lr 2.000000e-04:  13% 1003/7827 [08:15<56:03,  2.03it/s]
epoch 1 iter 1003: train loss 2.25907, lr 2.000000e-04:  13% 1003/7827 [08:16<56:03,  2.03it/s]
epoch 1 iter 1003: train loss 2.25907, lr 2.000000e-04:  13% 1004/7827 [08:16<56:08,  2.03it/s]
epoch 1 iter 1004: train loss 1.93474, lr 2.000000e-04:  13% 1004/7827 [08:16<56:08,  2.03it/s]
epoch 1 iter 1004: train loss 1.93474, lr 2.000000e-04:  13% 1005/7827 [08:16<56:05,  2.03it/s]
epoch 1 iter 1005: train loss 2.12656, lr 2.000000e-04:  13% 1005/7827 [08:17<56:05,  2.03it/s]
epoch 1 iter 1005: train loss 2.12656, lr 2.000000e-04:  13% 1006/7827 [08:17<55:59,  2.03it/s]
epoch 1 iter 1006: train loss 2.28822, lr 2.000000e-04:  13% 1006/7827 [08:17<55:59,  2.03it/s]
epoch 1 iter 1006: train loss 2.28822, lr 2.000000e-04:  13% 1007/7827 [08:17<55:59,  2.03it/s]
epoch 1 iter 1007: train loss 2.18100, lr 2.000000e-04:  13% 1007/7827 [08:18<55:59,  2.03it/s]
epoch 1 iter 1007: train loss 2.18100, lr 2.000000e-04:  13% 1008/7827 [08:18<56:23,  2.02it/s]
epoch 1 iter 1008: train loss 1.51595, lr 2.000000e-04:  13% 1008/7827 [08:18<56:23,  2.02it/s]
epoch 1 iter 1008: train loss 1.51595, lr 2.000000e-04:  13% 1009/7827 [08:18<56:44,  2.00it/s]
epoch 1 iter 1009: train loss 1.91856, lr 2.000000e-04:  13% 1009/7827 [08:19<56:44,  2.00it/s]
epoch 1 iter 1009: train loss 1.91856, lr 2.000000e-04:  13% 1010/7827 [08:19<56:58,  1.99it/s]
epoch 1 iter 1010: train loss 2.08817, lr 2.000000e-04:  13% 1010/7827 [08:19<56:58,  1.99it/s]
epoch 1 iter 1010: train loss 2.08817, lr 2.000000e-04:  13% 1011/7827 [08:19<57:01,  1.99it/s]
epoch 1 iter 1011: train loss 2.28072, lr 2.000000e-04:  13% 1011/7827 [08:20<57:01,  1.99it/s]
epoch 1 iter 1011: train loss 2.28072, lr 2.000000e-04:  13% 1012/7827 [08:20<57:06,  1.99it/s]
epoch 1 iter 1012: train loss 1.80156, lr 2.000000e-04:  13% 1012/7827 [08:20<57:06,  1.99it/s]
epoch 1 iter 1012: train loss 1.80156, lr 2.000000e-04:  13% 1013/7827 [08:20<57:14,  1.98it/s]
epoch 1 iter 1013: train loss 1.90748, lr 2.000000e-04:  13% 1013/7827 [08:21<57:14,  1.98it/s]
epoch 1 iter 1013: train loss 1.90748, lr 2.000000e-04:  13% 1014/7827 [08:21<57:27,  1.98it/s]
epoch 1 iter 1014: train loss 1.67178, lr 2.000000e-04:  13% 1014/7827 [08:21<57:27,  1.98it/s]
epoch 1 iter 1014: train loss 1.67178, lr 2.000000e-04:  13% 1015/7827 [08:21<57:04,  1.99it/s]
epoch 1 iter 1015: train loss 1.52195, lr 2.000000e-04:  13% 1015/7827 [08:22<57:04,  1.99it/s]
epoch 1 iter 1015: train loss 1.52195, lr 2.000000e-04:  13% 1016/7827 [08:22<56:43,  2.00it/s]
epoch 1 iter 1016: train loss 2.15954, lr 2.000000e-04:  13% 1016/7827 [08:22<56:43,  2.00it/s]
epoch 1 iter 1016: train loss 2.15954, lr 2.000000e-04:  13% 1017/7827 [08:22<56:28,  2.01it/s]
epoch 1 iter 1017: train loss 1.96351, lr 2.000000e-04:  13% 1017/7827 [08:23<56:28,  2.01it/s]
epoch 1 iter 1017: train loss 1.96351, lr 2.000000e-04:  13% 1018/7827 [08:23<56:18,  2.02it/s]
epoch 1 iter 1018: train loss 1.84219, lr 2.000000e-04:  13% 1018/7827 [08:23<56:18,  2.02it/s]
epoch 1 iter 1018: train loss 1.84219, lr 2.000000e-04:  13% 1019/7827 [08:23<56:06,  2.02it/s]
epoch 1 iter 1019: train loss 1.80077, lr 2.000000e-04:  13% 1019/7827 [08:24<56:06,  2.02it/s]
epoch 1 iter 1019: train loss 1.80077, lr 2.000000e-04:  13% 1020/7827 [08:24<55:56,  2.03it/s]
epoch 1 iter 1020: train loss 1.90743, lr 2.000000e-04:  13% 1020/7827 [08:24<55:56,  2.03it/s]
epoch 1 iter 1020: train loss 1.90743, lr 2.000000e-04:  13% 1021/7827 [08:24<55:47,  2.03it/s]
epoch 1 iter 1021: train loss 1.98246, lr 2.000000e-04:  13% 1021/7827 [08:25<55:47,  2.03it/s]
epoch 1 iter 1021: train loss 1.98246, lr 2.000000e-04:  13% 1022/7827 [08:25<55:45,  2.03it/s]
epoch 1 iter 1022: train loss 2.30103, lr 2.000000e-04:  13% 1022/7827 [08:25<55:45,  2.03it/s]
epoch 1 iter 1022: train loss 2.30103, lr 2.000000e-04:  13% 1023/7827 [08:25<55:50,  2.03it/s]
epoch 1 iter 1023: train loss 1.73411, lr 2.000000e-04:  13% 1023/7827 [08:26<55:50,  2.03it/s]
epoch 1 iter 1023: train loss 1.73411, lr 2.000000e-04:  13% 1024/7827 [08:26<55:46,  2.03it/s]
epoch 1 iter 1024: train loss 1.85203, lr 2.000000e-04:  13% 1024/7827 [08:26<55:46,  2.03it/s]
epoch 1 iter 1024: train loss 1.85203, lr 2.000000e-04:  13% 1025/7827 [08:26<55:53,  2.03it/s]
epoch 1 iter 1025: train loss 1.79663, lr 2.000000e-04:  13% 1025/7827 [08:27<55:53,  2.03it/s]
epoch 1 iter 1025: train loss 1.79663, lr 2.000000e-04:  13% 1026/7827 [08:27<55:40,  2.04it/s]
epoch 1 iter 1026: train loss 1.77599, lr 2.000000e-04:  13% 1026/7827 [08:27<55:40,  2.04it/s]
epoch 1 iter 1026: train loss 1.77599, lr 2.000000e-04:  13% 1027/7827 [08:27<55:30,  2.04it/s]
epoch 1 iter 1027: train loss 2.14680, lr 2.000000e-04:  13% 1027/7827 [08:28<55:30,  2.04it/s]
epoch 1 iter 1027: train loss 2.14680, lr 2.000000e-04:  13% 1028/7827 [08:28<55:32,  2.04it/s]
epoch 1 iter 1028: train loss 1.77441, lr 2.000000e-04:  13% 1028/7827 [08:28<55:32,  2.04it/s]
epoch 1 iter 1028: train loss 1.77441, lr 2.000000e-04:  13% 1029/7827 [08:28<55:29,  2.04it/s]
epoch 1 iter 1029: train loss 1.78820, lr 2.000000e-04:  13% 1029/7827 [08:29<55:29,  2.04it/s]
epoch 1 iter 1029: train loss 1.78820, lr 2.000000e-04:  13% 1030/7827 [08:29<55:22,  2.05it/s]
epoch 1 iter 1030: train loss 2.62404, lr 2.000000e-04:  13% 1030/7827 [08:29<55:22,  2.05it/s]
epoch 1 iter 1030: train loss 2.62404, lr 2.000000e-04:  13% 1031/7827 [08:29<55:15,  2.05it/s]
epoch 1 iter 1031: train loss 1.86365, lr 2.000000e-04:  13% 1031/7827 [08:30<55:15,  2.05it/s]
epoch 1 iter 1031: train loss 1.86365, lr 2.000000e-04:  13% 1032/7827 [08:30<55:14,  2.05it/s]
epoch 1 iter 1032: train loss 1.72461, lr 2.000000e-04:  13% 1032/7827 [08:30<55:14,  2.05it/s]
epoch 1 iter 1032: train loss 1.72461, lr 2.000000e-04:  13% 1033/7827 [08:30<55:23,  2.04it/s]
epoch 1 iter 1033: train loss 2.00680, lr 2.000000e-04:  13% 1033/7827 [08:30<55:23,  2.04it/s]
epoch 1 iter 1033: train loss 2.00680, lr 2.000000e-04:  13% 1034/7827 [08:30<55:25,  2.04it/s]
epoch 1 iter 1034: train loss 1.77243, lr 2.000000e-04:  13% 1034/7827 [08:31<55:25,  2.04it/s]
epoch 1 iter 1034: train loss 1.77243, lr 2.000000e-04:  13% 1035/7827 [08:31<55:29,  2.04it/s]
epoch 1 iter 1035: train loss 1.93281, lr 2.000000e-04:  13% 1035/7827 [08:31<55:29,  2.04it/s]
epoch 1 iter 1035: train loss 1.93281, lr 2.000000e-04:  13% 1036/7827 [08:31<55:54,  2.02it/s]
epoch 1 iter 1036: train loss 1.99537, lr 2.000000e-04:  13% 1036/7827 [08:32<55:54,  2.02it/s]
epoch 1 iter 1036: train loss 1.99537, lr 2.000000e-04:  13% 1037/7827 [08:32<56:09,  2.01it/s]
epoch 1 iter 1037: train loss 1.96163, lr 2.000000e-04:  13% 1037/7827 [08:32<56:09,  2.01it/s]
epoch 1 iter 1037: train loss 1.96163, lr 2.000000e-04:  13% 1038/7827 [08:32<56:09,  2.01it/s]
epoch 1 iter 1038: train loss 2.02198, lr 2.000000e-04:  13% 1038/7827 [08:33<56:09,  2.01it/s]
epoch 1 iter 1038: train loss 2.02198, lr 2.000000e-04:  13% 1039/7827 [08:33<56:23,  2.01it/s]
epoch 1 iter 1039: train loss 2.26785, lr 2.000000e-04:  13% 1039/7827 [08:33<56:23,  2.01it/s]
epoch 1 iter 1039: train loss 2.26785, lr 2.000000e-04:  13% 1040/7827 [08:33<56:22,  2.01it/s]
epoch 1 iter 1040: train loss 1.75453, lr 2.000000e-04:  13% 1040/7827 [08:34<56:22,  2.01it/s]
epoch 1 iter 1040: train loss 1.75453, lr 2.000000e-04:  13% 1041/7827 [08:34<56:09,  2.01it/s]
epoch 1 iter 1041: train loss 2.48052, lr 2.000000e-04:  13% 1041/7827 [08:34<56:09,  2.01it/s]
epoch 1 iter 1041: train loss 2.48052, lr 2.000000e-04:  13% 1042/7827 [08:34<56:27,  2.00it/s]
epoch 1 iter 1042: train loss 2.45978, lr 2.000000e-04:  13% 1042/7827 [08:35<56:27,  2.00it/s]
epoch 1 iter 1042: train loss 2.45978, lr 2.000000e-04:  13% 1043/7827 [08:35<56:14,  2.01it/s]
epoch 1 iter 1043: train loss 1.71432, lr 2.000000e-04:  13% 1043/7827 [08:35<56:14,  2.01it/s]
epoch 1 iter 1043: train loss 1.71432, lr 2.000000e-04:  13% 1044/7827 [08:35<55:56,  2.02it/s]
epoch 1 iter 1044: train loss 1.78092, lr 2.000000e-04:  13% 1044/7827 [08:36<55:56,  2.02it/s]
epoch 1 iter 1044: train loss 1.78092, lr 2.000000e-04:  13% 1045/7827 [08:36<55:40,  2.03it/s]
epoch 1 iter 1045: train loss 1.44162, lr 2.000000e-04:  13% 1045/7827 [08:36<55:40,  2.03it/s]
epoch 1 iter 1045: train loss 1.44162, lr 2.000000e-04:  13% 1046/7827 [08:36<55:37,  2.03it/s]
epoch 1 iter 1046: train loss 1.55027, lr 2.000000e-04:  13% 1046/7827 [08:37<55:37,  2.03it/s]
epoch 1 iter 1046: train loss 1.55027, lr 2.000000e-04:  13% 1047/7827 [08:37<55:30,  2.04it/s]
epoch 1 iter 1047: train loss 2.31189, lr 2.000000e-04:  13% 1047/7827 [08:37<55:30,  2.04it/s]
epoch 1 iter 1047: train loss 2.31189, lr 2.000000e-04:  13% 1048/7827 [08:37<55:23,  2.04it/s]
epoch 1 iter 1048: train loss 1.81159, lr 2.000000e-04:  13% 1048/7827 [08:38<55:23,  2.04it/s]
epoch 1 iter 1048: train loss 1.81159, lr 2.000000e-04:  13% 1049/7827 [08:38<55:22,  2.04it/s]
epoch 1 iter 1049: train loss 2.11104, lr 2.000000e-04:  13% 1049/7827 [08:38<55:22,  2.04it/s]
epoch 1 iter 1049: train loss 2.11104, lr 2.000000e-04:  13% 1050/7827 [08:38<55:15,  2.04it/s]
epoch 1 iter 1050: train loss 1.83315, lr 2.000000e-04:  13% 1050/7827 [08:39<55:15,  2.04it/s]
epoch 1 iter 1050: train loss 1.83315, lr 2.000000e-04:  13% 1051/7827 [08:39<55:11,  2.05it/s]
epoch 1 iter 1051: train loss 2.13069, lr 2.000000e-04:  13% 1051/7827 [08:39<55:11,  2.05it/s]
epoch 1 iter 1051: train loss 2.13069, lr 2.000000e-04:  13% 1052/7827 [08:39<55:18,  2.04it/s]
epoch 1 iter 1052: train loss 1.72668, lr 2.000000e-04:  13% 1052/7827 [08:40<55:18,  2.04it/s]
epoch 1 iter 1052: train loss 1.72668, lr 2.000000e-04:  13% 1053/7827 [08:40<55:22,  2.04it/s]
epoch 1 iter 1053: train loss 2.09125, lr 2.000000e-04:  13% 1053/7827 [08:40<55:22,  2.04it/s]
epoch 1 iter 1053: train loss 2.09125, lr 2.000000e-04:  13% 1054/7827 [08:40<55:10,  2.05it/s]
epoch 1 iter 1054: train loss 1.82013, lr 2.000000e-04:  13% 1054/7827 [08:41<55:10,  2.05it/s]
epoch 1 iter 1054: train loss 1.82013, lr 2.000000e-04:  13% 1055/7827 [08:41<55:09,  2.05it/s]
epoch 1 iter 1055: train loss 2.11829, lr 2.000000e-04:  13% 1055/7827 [08:41<55:09,  2.05it/s]
epoch 1 iter 1055: train loss 2.11829, lr 2.000000e-04:  13% 1056/7827 [08:41<55:07,  2.05it/s]
epoch 1 iter 1056: train loss 2.43468, lr 2.000000e-04:  13% 1056/7827 [08:42<55:07,  2.05it/s]
epoch 1 iter 1056: train loss 2.43468, lr 2.000000e-04:  14% 1057/7827 [08:42<55:12,  2.04it/s]
epoch 1 iter 1057: train loss 1.72068, lr 2.000000e-04:  14% 1057/7827 [08:42<55:12,  2.04it/s]
epoch 1 iter 1057: train loss 1.72068, lr 2.000000e-04:  14% 1058/7827 [08:42<55:03,  2.05it/s]
epoch 1 iter 1058: train loss 1.99972, lr 2.000000e-04:  14% 1058/7827 [08:43<55:03,  2.05it/s]
epoch 1 iter 1058: train loss 1.99972, lr 2.000000e-04:  14% 1059/7827 [08:43<55:09,  2.05it/s]
epoch 1 iter 1059: train loss 1.97848, lr 2.000000e-04:  14% 1059/7827 [08:43<55:09,  2.05it/s]
epoch 1 iter 1059: train loss 1.97848, lr 2.000000e-04:  14% 1060/7827 [08:43<55:14,  2.04it/s]
epoch 1 iter 1060: train loss 1.63801, lr 2.000000e-04:  14% 1060/7827 [08:44<55:14,  2.04it/s]
epoch 1 iter 1060: train loss 1.63801, lr 2.000000e-04:  14% 1061/7827 [08:44<55:07,  2.05it/s]
epoch 1 iter 1061: train loss 2.11472, lr 2.000000e-04:  14% 1061/7827 [08:44<55:07,  2.05it/s]
epoch 1 iter 1061: train loss 2.11472, lr 2.000000e-04:  14% 1062/7827 [08:44<55:12,  2.04it/s]
epoch 1 iter 1062: train loss 2.19682, lr 2.000000e-04:  14% 1062/7827 [08:45<55:12,  2.04it/s]
epoch 1 iter 1062: train loss 2.19682, lr 2.000000e-04:  14% 1063/7827 [08:45<55:34,  2.03it/s]
epoch 1 iter 1063: train loss 1.73514, lr 2.000000e-04:  14% 1063/7827 [08:45<55:34,  2.03it/s]
epoch 1 iter 1063: train loss 1.73514, lr 2.000000e-04:  14% 1064/7827 [08:45<55:56,  2.01it/s]
epoch 1 iter 1064: train loss 1.63597, lr 2.000000e-04:  14% 1064/7827 [08:46<55:56,  2.01it/s]
epoch 1 iter 1064: train loss 1.63597, lr 2.000000e-04:  14% 1065/7827 [08:46<56:39,  1.99it/s]
epoch 1 iter 1065: train loss 2.18170, lr 2.000000e-04:  14% 1065/7827 [08:46<56:39,  1.99it/s]
epoch 1 iter 1065: train loss 2.18170, lr 2.000000e-04:  14% 1066/7827 [08:46<56:36,  1.99it/s]
epoch 1 iter 1066: train loss 1.75278, lr 2.000000e-04:  14% 1066/7827 [08:47<56:36,  1.99it/s]
epoch 1 iter 1066: train loss 1.75278, lr 2.000000e-04:  14% 1067/7827 [08:47<56:47,  1.98it/s]
epoch 1 iter 1067: train loss 1.90760, lr 2.000000e-04:  14% 1067/7827 [08:47<56:47,  1.98it/s]
epoch 1 iter 1067: train loss 1.90760, lr 2.000000e-04:  14% 1068/7827 [08:47<57:01,  1.98it/s]
epoch 1 iter 1068: train loss 1.90795, lr 2.000000e-04:  14% 1068/7827 [08:48<57:01,  1.98it/s]
epoch 1 iter 1068: train loss 1.90795, lr 2.000000e-04:  14% 1069/7827 [08:48<57:02,  1.97it/s]
epoch 1 iter 1069: train loss 2.09035, lr 2.000000e-04:  14% 1069/7827 [08:48<57:02,  1.97it/s]
epoch 1 iter 1069: train loss 2.09035, lr 2.000000e-04:  14% 1070/7827 [08:48<56:35,  1.99it/s]
epoch 1 iter 1070: train loss 1.74670, lr 2.000000e-04:  14% 1070/7827 [08:49<56:35,  1.99it/s]
epoch 1 iter 1070: train loss 1.74670, lr 2.000000e-04:  14% 1071/7827 [08:49<56:02,  2.01it/s]
epoch 1 iter 1071: train loss 1.76422, lr 2.000000e-04:  14% 1071/7827 [08:49<56:02,  2.01it/s]
epoch 1 iter 1071: train loss 1.76422, lr 2.000000e-04:  14% 1072/7827 [08:49<55:48,  2.02it/s]
epoch 1 iter 1072: train loss 1.96562, lr 2.000000e-04:  14% 1072/7827 [08:50<55:48,  2.02it/s]
epoch 1 iter 1072: train loss 1.96562, lr 2.000000e-04:  14% 1073/7827 [08:50<55:27,  2.03it/s]
epoch 1 iter 1073: train loss 2.09024, lr 2.000000e-04:  14% 1073/7827 [08:50<55:27,  2.03it/s]
epoch 1 iter 1073: train loss 2.09024, lr 2.000000e-04:  14% 1074/7827 [08:50<55:17,  2.04it/s]
epoch 1 iter 1074: train loss 1.91465, lr 2.000000e-04:  14% 1074/7827 [08:51<55:17,  2.04it/s]
epoch 1 iter 1074: train loss 1.91465, lr 2.000000e-04:  14% 1075/7827 [08:51<55:05,  2.04it/s]
epoch 1 iter 1075: train loss 2.04808, lr 2.000000e-04:  14% 1075/7827 [08:51<55:05,  2.04it/s]
epoch 1 iter 1075: train loss 2.04808, lr 2.000000e-04:  14% 1076/7827 [08:51<55:01,  2.04it/s]
epoch 1 iter 1076: train loss 1.49355, lr 2.000000e-04:  14% 1076/7827 [08:52<55:01,  2.04it/s]
epoch 1 iter 1076: train loss 1.49355, lr 2.000000e-04:  14% 1077/7827 [08:52<55:01,  2.04it/s]
epoch 1 iter 1077: train loss 2.08041, lr 2.000000e-04:  14% 1077/7827 [08:52<55:01,  2.04it/s]
epoch 1 iter 1077: train loss 2.08041, lr 2.000000e-04:  14% 1078/7827 [08:52<55:02,  2.04it/s]
epoch 1 iter 1078: train loss 1.50020, lr 2.000000e-04:  14% 1078/7827 [08:53<55:02,  2.04it/s]
epoch 1 iter 1078: train loss 1.50020, lr 2.000000e-04:  14% 1079/7827 [08:53<54:59,  2.05it/s]
epoch 1 iter 1079: train loss 2.01663, lr 2.000000e-04:  14% 1079/7827 [08:53<54:59,  2.05it/s]
epoch 1 iter 1079: train loss 2.01663, lr 2.000000e-04:  14% 1080/7827 [08:53<55:04,  2.04it/s]
